task_name,index,model_name,score
nli,2846,gpt-3.5-turbo,1
nli,2847,gpt-3.5-turbo,0
nli,2848,gpt-3.5-turbo,0
nli,2849,gpt-3.5-turbo,0
nli,2850,gpt-3.5-turbo,0
nli,2851,gpt-3.5-turbo,0
nli,2852,gpt-3.5-turbo,1
nli,2853,gpt-3.5-turbo,1
nli,2854,gpt-3.5-turbo,1
nli,2855,gpt-3.5-turbo,1
nli,2856,gpt-3.5-turbo,1
nli,2857,gpt-3.5-turbo,1
nli,2858,gpt-3.5-turbo,0
nli,2859,gpt-3.5-turbo,0
nli,2860,gpt-3.5-turbo,1
nli,2861,gpt-3.5-turbo,0
nli,2862,gpt-3.5-turbo,1
nli,2863,gpt-3.5-turbo,0
nli,2864,gpt-3.5-turbo,0
nli,2865,gpt-3.5-turbo,0
nli,2866,gpt-3.5-turbo,1
nli,2867,gpt-3.5-turbo,0
nli,2868,gpt-3.5-turbo,0
nli,2869,gpt-3.5-turbo,1
nli,2870,gpt-3.5-turbo,1
nli,2871,gpt-3.5-turbo,0
nli,2872,gpt-3.5-turbo,0
nli,2873,gpt-3.5-turbo,0
nli,2874,gpt-3.5-turbo,0
nli,2875,gpt-3.5-turbo,1
nli,2876,gpt-3.5-turbo,1
nli,2877,gpt-3.5-turbo,1
nli,2878,gpt-3.5-turbo,0
nli,2879,gpt-3.5-turbo,0
nli,2880,gpt-3.5-turbo,0
nli,2881,gpt-3.5-turbo,0
nli,2882,gpt-3.5-turbo,1
nli,2883,gpt-3.5-turbo,1
nli,2884,gpt-3.5-turbo,1
nli,2885,gpt-3.5-turbo,0
nli,2886,gpt-3.5-turbo,1
nli,2887,gpt-3.5-turbo,1
nli,2888,gpt-3.5-turbo,1
nli,2889,gpt-3.5-turbo,1
nli,2890,gpt-3.5-turbo,1
nli,2891,gpt-3.5-turbo,1
nli,2892,gpt-3.5-turbo,0
nli,2893,gpt-3.5-turbo,1
nli,2894,gpt-3.5-turbo,0
nli,2895,gpt-3.5-turbo,0
nli,2896,gpt-3.5-turbo,1
nli,2897,gpt-3.5-turbo,0
nli,2898,gpt-3.5-turbo,0
nli,2899,gpt-3.5-turbo,1
nli,2900,gpt-3.5-turbo,0
nli,2901,gpt-3.5-turbo,1
nli,2902,gpt-3.5-turbo,1
nli,2903,gpt-3.5-turbo,1
nli,2904,gpt-3.5-turbo,0
nli,2905,gpt-3.5-turbo,1
nli,2906,gpt-3.5-turbo,0
nli,2907,gpt-3.5-turbo,0
nli,2908,gpt-3.5-turbo,1
nli,2909,gpt-3.5-turbo,0
nli,2910,gpt-3.5-turbo,1
nli,2911,gpt-3.5-turbo,1
nli,2912,gpt-3.5-turbo,1
nli,2913,gpt-3.5-turbo,0
nli,2914,gpt-3.5-turbo,1
nli,2915,gpt-3.5-turbo,1
nli,2916,gpt-3.5-turbo,0
nli,2917,gpt-3.5-turbo,0
nli,2918,gpt-3.5-turbo,0
nli,2919,gpt-3.5-turbo,0
nli,2920,gpt-3.5-turbo,0
nli,2921,gpt-3.5-turbo,0
nli,2922,gpt-3.5-turbo,0
nli,2923,gpt-3.5-turbo,1
nli,2924,gpt-3.5-turbo,0
nli,2925,gpt-3.5-turbo,1
nli,2926,gpt-3.5-turbo,0
nli,2927,gpt-3.5-turbo,1
nli,2928,gpt-3.5-turbo,1
nli,2929,gpt-3.5-turbo,1
nli,2930,gpt-3.5-turbo,1
nli,2931,gpt-3.5-turbo,1
nli,2932,gpt-3.5-turbo,0
nli,2933,gpt-3.5-turbo,0
nli,2934,gpt-3.5-turbo,1
nli,2935,gpt-3.5-turbo,0
nli,2936,gpt-3.5-turbo,0
nli,2937,gpt-3.5-turbo,1
nli,2938,gpt-3.5-turbo,0
nli,2939,gpt-3.5-turbo,1
nli,2940,gpt-3.5-turbo,1
nli,2941,gpt-3.5-turbo,0
nli,2942,gpt-3.5-turbo,1
nli,2943,gpt-3.5-turbo,1
nli,2944,gpt-3.5-turbo,0
nli,2945,gpt-3.5-turbo,1
nli,2946,gpt-3.5-turbo,0
nli,2947,gpt-3.5-turbo,0
nli,2948,gpt-3.5-turbo,1
nli,2949,gpt-3.5-turbo,0
nli,2950,gpt-3.5-turbo,0
nli,2951,gpt-3.5-turbo,1
nli,2952,gpt-3.5-turbo,0
nli,2953,gpt-3.5-turbo,0
nli,2954,gpt-3.5-turbo,1
nli,2955,gpt-3.5-turbo,1
nli,2956,gpt-3.5-turbo,0
nli,2957,gpt-3.5-turbo,1
nli,2958,gpt-3.5-turbo,1
nli,2959,gpt-3.5-turbo,1
nli,2960,gpt-3.5-turbo,0
nli,2961,gpt-3.5-turbo,0
nli,2962,gpt-3.5-turbo,0
nli,2963,gpt-3.5-turbo,1
nli,2964,gpt-3.5-turbo,1
nli,2965,gpt-3.5-turbo,1
nli,2966,gpt-3.5-turbo,0
nli,2967,gpt-3.5-turbo,1
nli,2968,gpt-3.5-turbo,1
nli,2969,gpt-3.5-turbo,0
nli,2970,gpt-3.5-turbo,0
nli,2971,gpt-3.5-turbo,0
nli,2972,gpt-3.5-turbo,0
nli,2973,gpt-3.5-turbo,1
nli,2974,gpt-3.5-turbo,0
nli,2975,gpt-3.5-turbo,1
nli,2976,gpt-3.5-turbo,1
nli,2977,gpt-3.5-turbo,1
nli,2978,gpt-3.5-turbo,1
nli,2979,gpt-3.5-turbo,1
nli,2980,gpt-3.5-turbo,1
nli,2981,gpt-3.5-turbo,0
nli,2982,gpt-3.5-turbo,0
nli,2983,gpt-3.5-turbo,1
nli,2984,gpt-3.5-turbo,0
nli,2985,gpt-3.5-turbo,1
nli,2986,gpt-3.5-turbo,0
nli,2987,gpt-3.5-turbo,1
nli,2988,gpt-3.5-turbo,0
nli,2989,gpt-3.5-turbo,0
nli,2990,gpt-3.5-turbo,0
nli,2991,gpt-3.5-turbo,1
nli,2992,gpt-3.5-turbo,1
nli,2993,gpt-3.5-turbo,0
nli,2994,gpt-3.5-turbo,0
nli,2995,gpt-3.5-turbo,0
nli,2996,gpt-3.5-turbo,1
nli,2997,gpt-3.5-turbo,0
nli,2998,gpt-3.5-turbo,0
nli,2999,gpt-3.5-turbo,0
nli,3000,gpt-3.5-turbo,1
